scheme_code,scheme_name,date,nav
119092,HDFC Money Market Fund - Growth Option - Direct Plan,06-05-2018,3648.8176
119092,HDFC Money Market Fund - Growth Option - Direct Plan,04-05-2018,3647.4456
119092,HDFC Money Market Fund - Growth Option - Direct Plan,03-05-2018,3646.8796
119092,HDFC Money Market Fund - Growth Option - Direct Plan,02-05-2018,3646.2495
119092,HDFC Money Market Fund - Growth Option - Direct Plan,01-05-2018,3645.6218
119092,HDFC Money Market Fund - Growth Option - Direct Plan,27-04-2018,3642.8499
119092,HDFC Money Market Fund - Growth Option - Direct Plan,26-04-2018,3642.1653
119092,HDFC Money Market Fund - Growth Option - Direct Plan,25-04-2018,3641.4727
119092,HDFC Money Market Fund - Growth Option - Direct Plan,24-04-2018,3640.8015
119092,HDFC Money Market Fund - Growth Option - Direct Plan,23-04-2018,3640.1528
119092,HDFC Money Market Fund - Growth Option - Direct Plan,22-04-2018,3639.5464
119092,HDFC Money Market Fund - Growth Option - Direct Plan,20-04-2018,3638.1565
119092,HDFC Money Market Fund - Growth Option - Direct Plan,19-04-2018,3637.6272
119092,HDFC Money Market Fund - Growth Option - Direct Plan,18-04-2018,3636.9573
119092,HDFC Money Market Fund - Growth Option - Direct Plan,17-04-2018,3636.2485
119092,HDFC Money Market Fund - Growth Option - Direct Plan,16-04-2018,3635.6016
119092,HDFC Money Market Fund - Growth Option - Direct Plan,15-04-2018,3634.9082
119092,HDFC Money Market Fund - Growth Option - Direct Plan,13-04-2018,3633.52
119092,HDFC Money Market Fund - Growth Option - Direct Plan,12-04-2018,3632.833
119092,HDFC Money Market Fund - Growth Option - Direct Plan,11-04-2018,3632.1726
119092,HDFC Money Market Fund - Growth Option - Direct Plan,10-04-2018,3631.5027
119092,HDFC Money Market Fund - Growth Option - Direct Plan,09-04-2018,3630.831
119092,HDFC Money Market Fund - Growth Option - Direct Plan,08-04-2018,3630.1162
119092,HDFC Money Market Fund - Growth Option - Direct Plan,06-04-2018,3628.7427
119092,HDFC Money Market Fund - Growth Option - Direct Plan,05-04-2018,3628.0483
119092,HDFC Money Market Fund - Growth Option - Direct Plan,04-04-2018,3627.3584
119092,HDFC Money Market Fund - Growth Option - Direct Plan,03-04-2018,3626.587
119092,HDFC Money Market Fund - Growth Option - Direct Plan,02-04-2018,3625.8418
119092,HDFC Money Market Fund - Growth Option - Direct Plan,31-03-2018,3624.421
119092,HDFC Money Market Fund - Growth Option - Direct Plan,28-03-2018,3622.3037
119092,HDFC Money Market Fund - Growth Option - Direct Plan,27-03-2018,3620.0415
119092,HDFC Money Market Fund - Growth Option - Direct Plan,26-03-2018,3619.302
119092,HDFC Money Market Fund - Growth Option - Direct Plan,25-03-2018,3618.7356
119092,HDFC Money Market Fund - Growth Option - Direct Plan,23-03-2018,3617.299
119092,HDFC Money Market Fund - Growth Option - Direct Plan,22-03-2018,3616.823
119092,HDFC Money Market Fund - Growth Option - Direct Plan,21-03-2018,3616.2007
119092,HDFC Money Market Fund - Growth Option - Direct Plan,20-03-2018,3615.6277
119092,HDFC Money Market Fund - Growth Option - Direct Plan,19-03-2018,3614.9856
119092,HDFC Money Market Fund - Growth Option - Direct Plan,18-03-2018,3614.2642
119092,HDFC Money Market Fund - Growth Option - Direct Plan,16-03-2018,3612.8496
119092,HDFC Money Market Fund - Growth Option - Direct Plan,15-03-2018,3611.6946
119092,HDFC Money Market Fund - Growth Option - Direct Plan,14-03-2018,3610.881
119092,HDFC Money Market Fund - Growth Option - Direct Plan,13-03-2018,3610.1863
119092,HDFC Money Market Fund - Growth Option - Direct Plan,12-03-2018,3609.4878
119092,HDFC Money Market Fund - Growth Option - Direct Plan,11-03-2018,3608.7393
119092,HDFC Money Market Fund - Growth Option - Direct Plan,09-03-2018,3607.3635
119092,HDFC Money Market Fund - Growth Option - Direct Plan,08-03-2018,3606.696
119092,HDFC Money Market Fund - Growth Option - Direct Plan,07-03-2018,3606.0522
119092,HDFC Money Market Fund - Growth Option - Direct Plan,06-03-2018,3605.203
119092,HDFC Money Market Fund - Growth Option - Direct Plan,05-03-2018,3604.5068
119092,HDFC Money Market Fund - Growth Option - Direct Plan,04-03-2018,3603.8577
119092,HDFC Money Market Fund - Growth Option - Direct Plan,01-03-2018,3601.76
119092,HDFC Money Market Fund - Growth Option - Direct Plan,28-02-2018,3601.0493
119092,HDFC Money Market Fund - Growth Option - Direct Plan,27-02-2018,3600.3826
119092,HDFC Money Market Fund - Growth Option - Direct Plan,26-02-2018,3599.7168
119092,HDFC Money Market Fund - Growth Option - Direct Plan,25-02-2018,3599.0464
119092,HDFC Money Market Fund - Growth Option - Direct Plan,23-02-2018,3597.7263
119092,HDFC Money Market Fund - Growth Option - Direct Plan,22-02-2018,3597.0718
119092,HDFC Money Market Fund - Growth Option - Direct Plan,21-02-2018,3596.4412
119092,HDFC Money Market Fund - Growth Option - Direct Plan,20-02-2018,3595.768
119092,HDFC Money Market Fund - Growth Option - Direct Plan,19-02-2018,3595.1453
119092,HDFC Money Market Fund - Growth Option - Direct Plan,16-02-2018,3593.1606
119092,HDFC Money Market Fund - Growth Option - Direct Plan,15-02-2018,3592.5022
119092,HDFC Money Market Fund - Growth Option - Direct Plan,14-02-2018,3591.8457
119092,HDFC Money Market Fund - Growth Option - Direct Plan,13-02-2018,3591.185
119092,HDFC Money Market Fund - Growth Option - Direct Plan,12-02-2018,3590.532
119092,HDFC Money Market Fund - Growth Option - Direct Plan,11-02-2018,3589.8896
119092,HDFC Money Market Fund - Growth Option - Direct Plan,09-02-2018,3588.5598
119092,HDFC Money Market Fund - Growth Option - Direct Plan,08-02-2018,3587.8767
119092,HDFC Money Market Fund - Growth Option - Direct Plan,07-02-2018,3587.2405
119092,HDFC Money Market Fund - Growth Option - Direct Plan,06-02-2018,3586.5625
119092,HDFC Money Market Fund - Growth Option - Direct Plan,05-02-2018,3585.91
119092,HDFC Money Market Fund - Growth Option - Direct Plan,04-02-2018,3585.2874
119092,HDFC Money Market Fund - Growth Option - Direct Plan,02-02-2018,3583.9712
119092,HDFC Money Market Fund - Growth Option - Direct Plan,01-02-2018,3583.3152
119092,HDFC Money Market Fund - Growth Option - Direct Plan,31-01-2018,3582.7053
119092,HDFC Money Market Fund - Growth Option - Direct Plan,30-01-2018,3582.0547
119092,HDFC Money Market Fund - Growth Option - Direct Plan,29-01-2018,3581.3826
119092,HDFC Money Market Fund - Growth Option - Direct Plan,28-01-2018,3580.73
119092,HDFC Money Market Fund - Growth Option - Direct Plan,25-01-2018,3578.7969
119092,HDFC Money Market Fund - Growth Option - Direct Plan,24-01-2018,3578.159
119092,HDFC Money Market Fund - Growth Option - Direct Plan,23-01-2018,3577.5242
119092,HDFC Money Market Fund - Growth Option - Direct Plan,22-01-2018,3576.887
119092,HDFC Money Market Fund - Growth Option - Direct Plan,21-01-2018,3576.2534
119092,HDFC Money Market Fund - Growth Option - Direct Plan,19-01-2018,3574.9524
119092,HDFC Money Market Fund - Growth Option - Direct Plan,18-01-2018,3574.334
119092,HDFC Money Market Fund - Growth Option - Direct Plan,17-01-2018,3573.6985
119092,HDFC Money Market Fund - Growth Option - Direct Plan,16-01-2018,3573.0813
119092,HDFC Money Market Fund - Growth Option - Direct Plan,15-01-2018,3572.4517
119092,HDFC Money Market Fund - Growth Option - Direct Plan,14-01-2018,3571.8037
119092,HDFC Money Market Fund - Growth Option - Direct Plan,12-01-2018,3570.5427
119092,HDFC Money Market Fund - Growth Option - Direct Plan,11-01-2018,3569.9336
119092,HDFC Money Market Fund - Growth Option - Direct Plan,10-01-2018,3569.307
119092,HDFC Money Market Fund - Growth Option - Direct Plan,09-01-2018,3568.6921
119092,HDFC Money Market Fund - Growth Option - Direct Plan,08-01-2018,3568.0725
119092,HDFC Money Market Fund - Growth Option - Direct Plan,07-01-2018,3567.4436
119092,HDFC Money Market Fund - Growth Option - Direct Plan,05-01-2018,3566.1724
119092,HDFC Money Market Fund - Growth Option - Direct Plan,04-01-2018,3565.5403
119092,HDFC Money Market Fund - Growth Option - Direct Plan,03-01-2018,3564.9531
119092,HDFC Money Market Fund - Growth Option - Direct Plan,02-01-2018,3564.3398
119092,HDFC Money Market Fund - Growth Option - Direct Plan,01-01-2018,3563.7227
119092,HDFC Money Market Fund - Growth Option - Direct Plan,31-12-2017,3563.0393
119092,HDFC Money Market Fund - Growth Option - Direct Plan,29-12-2017,3561.7673
119092,HDFC Money Market Fund - Growth Option - Direct Plan,28-12-2017,3560.9846
119092,HDFC Money Market Fund - Growth Option - Direct Plan,27-12-2017,3560.3213
119092,HDFC Money Market Fund - Growth Option - Direct Plan,26-12-2017,3559.684
119092,HDFC Money Market Fund - Growth Option - Direct Plan,25-12-2017,3559.0986
119092,HDFC Money Market Fund - Growth Option - Direct Plan,22-12-2017,3557.2266
119092,HDFC Money Market Fund - Growth Option - Direct Plan,21-12-2017,3556.5747
119092,HDFC Money Market Fund - Growth Option - Direct Plan,20-12-2017,3556.0288
119092,HDFC Money Market Fund - Growth Option - Direct Plan,19-12-2017,3555.4995
119092,HDFC Money Market Fund - Growth Option - Direct Plan,18-12-2017,3554.8994
119092,HDFC Money Market Fund - Growth Option - Direct Plan,17-12-2017,3554.2969
119092,HDFC Money Market Fund - Growth Option - Direct Plan,15-12-2017,3553.078
119092,HDFC Money Market Fund - Growth Option - Direct Plan,14-12-2017,3552.4995
119092,HDFC Money Market Fund - Growth Option - Direct Plan,13-12-2017,3551.9114
119092,HDFC Money Market Fund - Growth Option - Direct Plan,12-12-2017,3551.3086
119092,HDFC Money Market Fund - Growth Option - Direct Plan,11-12-2017,3550.7104
119092,HDFC Money Market Fund - Growth Option - Direct Plan,10-12-2017,3550.1023
119092,HDFC Money Market Fund - Growth Option - Direct Plan,08-12-2017,3548.859
119092,HDFC Money Market Fund - Growth Option - Direct Plan,07-12-2017,3548.2344
119092,HDFC Money Market Fund - Growth Option - Direct Plan,06-12-2017,3547.5999
119092,HDFC Money Market Fund - Growth Option - Direct Plan,05-12-2017,3546.9883
119092,HDFC Money Market Fund - Growth Option - Direct Plan,04-12-2017,3546.3997
119092,HDFC Money Market Fund - Growth Option - Direct Plan,03-12-2017,3545.7869
119092,HDFC Money Market Fund - Growth Option - Direct Plan,30-11-2017,3543.9692
119092,HDFC Money Market Fund - Growth Option - Direct Plan,29-11-2017,3543.3718
119092,HDFC Money Market Fund - Growth Option - Direct Plan,28-11-2017,3542.7642
119092,HDFC Money Market Fund - Growth Option - Direct Plan,27-11-2017,3542.15
119092,HDFC Money Market Fund - Growth Option - Direct Plan,26-11-2017,3541.5562
119092,HDFC Money Market Fund - Growth Option - Direct Plan,24-11-2017,3540.33
119092,HDFC Money Market Fund - Growth Option - Direct Plan,23-11-2017,3539.7227
119092,HDFC Money Market Fund - Growth Option - Direct Plan,22-11-2017,3539.12
119092,HDFC Money Market Fund - Growth Option - Direct Plan,21-11-2017,3538.5166
119092,HDFC Money Market Fund - Growth Option - Direct Plan,20-11-2017,3537.916
119092,HDFC Money Market Fund - Growth Option - Direct Plan,19-11-2017,3537.2944
119092,HDFC Money Market Fund - Growth Option - Direct Plan,17-11-2017,3536.0913
119092,HDFC Money Market Fund - Growth Option - Direct Plan,16-11-2017,3535.493
119092,HDFC Money Market Fund - Growth Option - Direct Plan,15-11-2017,3534.8828
119092,HDFC Money Market Fund - Growth Option - Direct Plan,14-11-2017,3534.268
119092,HDFC Money Market Fund - Growth Option - Direct Plan,13-11-2017,3533.6697
119092,HDFC Money Market Fund - Growth Option - Direct Plan,12-11-2017,3533.0684
119092,HDFC Money Market Fund - Growth Option - Direct Plan,10-11-2017,3531.85
119092,HDFC Money Market Fund - Growth Option - Direct Plan,09-11-2017,3531.245
119092,HDFC Money Market Fund - Growth Option - Direct Plan,08-11-2017,3530.6387
119092,HDFC Money Market Fund - Growth Option - Direct Plan,07-11-2017,3530.0342
119092,HDFC Money Market Fund - Growth Option - Direct Plan,06-11-2017,3529.4067
119092,HDFC Money Market Fund - Growth Option - Direct Plan,05-11-2017,3528.798
119092,HDFC Money Market Fund - Growth Option - Direct Plan,03-11-2017,3527.601
119092,HDFC Money Market Fund - Growth Option - Direct Plan,02-11-2017,3527.0105
119092,HDFC Money Market Fund - Growth Option - Direct Plan,01-11-2017,3526.408
119092,HDFC Money Market Fund - Growth Option - Direct Plan,31-10-2017,3525.8115
119092,HDFC Money Market Fund - Growth Option - Direct Plan,30-10-2017,3525.219
119092,HDFC Money Market Fund - Growth Option - Direct Plan,29-10-2017,3524.6228
119092,HDFC Money Market Fund - Growth Option - Direct Plan,27-10-2017,3523.411
119092,HDFC Money Market Fund - Growth Option - Direct Plan,26-10-2017,3522.8018
119092,HDFC Money Market Fund - Growth Option - Direct Plan,25-10-2017,3522.221
119092,HDFC Money Market Fund - Growth Option - Direct Plan,24-10-2017,3521.5947
119092,HDFC Money Market Fund - Growth Option - Direct Plan,23-10-2017,3521.011
119092,HDFC Money Market Fund - Growth Option - Direct Plan,22-10-2017,3520.399
119092,HDFC Money Market Fund - Growth Option - Direct Plan,18-10-2017,3518.0044
119092,HDFC Money Market Fund - Growth Option - Direct Plan,17-10-2017,3517.4036
119092,HDFC Money Market Fund - Growth Option - Direct Plan,16-10-2017,3516.8145
119092,HDFC Money Market Fund - Growth Option - Direct Plan,15-10-2017,3516.1887
119092,HDFC Money Market Fund - Growth Option - Direct Plan,13-10-2017,3514.9666
119092,HDFC Money Market Fund - Growth Option - Direct Plan,12-10-2017,3514.3438
119092,HDFC Money Market Fund - Growth Option - Direct Plan,11-10-2017,3513.7349
119092,HDFC Money Market Fund - Growth Option - Direct Plan,10-10-2017,3513.115
119092,HDFC Money Market Fund - Growth Option - Direct Plan,09-10-2017,3512.532
119092,HDFC Money Market Fund - Growth Option - Direct Plan,08-10-2017,3511.9282
119092,HDFC Money Market Fund - Growth Option - Direct Plan,06-10-2017,3510.7307
119092,HDFC Money Market Fund - Growth Option - Direct Plan,05-10-2017,3510.139
119092,HDFC Money Market Fund - Growth Option - Direct Plan,04-10-2017,3509.5354
119092,HDFC Money Market Fund - Growth Option - Direct Plan,03-10-2017,3508.956
119092,HDFC Money Market Fund - Growth Option - Direct Plan,02-10-2017,3508.308
119092,HDFC Money Market Fund - Growth Option - Direct Plan,29-09-2017,3506.5188
119092,HDFC Money Market Fund - Growth Option - Direct Plan,28-09-2017,3505.8794
119092,HDFC Money Market Fund - Growth Option - Direct Plan,27-09-2017,3505.2812
119092,HDFC Money Market Fund - Growth Option - Direct Plan,26-09-2017,3504.6902
119092,HDFC Money Market Fund - Growth Option - Direct Plan,25-09-2017,3504.023
119092,HDFC Money Market Fund - Growth Option - Direct Plan,24-09-2017,3503.387
119092,HDFC Money Market Fund - Growth Option - Direct Plan,22-09-2017,3502.1914
119092,HDFC Money Market Fund - Growth Option - Direct Plan,21-09-2017,3501.6228
119092,HDFC Money Market Fund - Growth Option - Direct Plan,20-09-2017,3501.0242
119092,HDFC Money Market Fund - Growth Option - Direct Plan,19-09-2017,3500.4062
119092,HDFC Money Market Fund - Growth Option - Direct Plan,18-09-2017,3499.8105
119092,HDFC Money Market Fund - Growth Option - Direct Plan,17-09-2017,3499.2095
119092,HDFC Money Market Fund - Growth Option - Direct Plan,15-09-2017,3497.9924
119092,HDFC Money Market Fund - Growth Option - Direct Plan,14-09-2017,3497.3672
119092,HDFC Money Market Fund - Growth Option - Direct Plan,13-09-2017,3496.7769
119092,HDFC Money Market Fund - Growth Option - Direct Plan,12-09-2017,3496.1882
119092,HDFC Money Market Fund - Growth Option - Direct Plan,11-09-2017,3495.574
119092,HDFC Money Market Fund - Growth Option - Direct Plan,10-09-2017,3494.9758
119092,HDFC Money Market Fund - Growth Option - Direct Plan,08-09-2017,3493.807
119092,HDFC Money Market Fund - Growth Option - Direct Plan,07-09-2017,3493.227
119092,HDFC Money Market Fund - Growth Option - Direct Plan,06-09-2017,3492.635
119092,HDFC Money Market Fund - Growth Option - Direct Plan,05-09-2017,3492.0354
119092,HDFC Money Market Fund - Growth Option - Direct Plan,04-09-2017,3491.4434
119092,HDFC Money Market Fund - Growth Option - Direct Plan,03-09-2017,3490.8296
119092,HDFC Money Market Fund - Growth Option - Direct Plan,01-09-2017,3489.6208
119092,HDFC Money Market Fund - Growth Option - Direct Plan,31-08-2017,3489.0178
119092,HDFC Money Market Fund - Growth Option - Direct Plan,30-08-2017,3488.4004
119092,HDFC Money Market Fund - Growth Option - Direct Plan,29-08-2017,3487.8157
119092,HDFC Money Market Fund - Growth Option - Direct Plan,28-08-2017,3487.209
119092,HDFC Money Market Fund - Growth Option - Direct Plan,27-08-2017,3486.6245
119092,HDFC Money Market Fund - Growth Option - Direct Plan,24-08-2017,3484.8562
119092,HDFC Money Market Fund - Growth Option - Direct Plan,23-08-2017,3484.2725
119092,HDFC Money Market Fund - Growth Option - Direct Plan,22-08-2017,3483.666
119092,HDFC Money Market Fund - Growth Option - Direct Plan,21-08-2017,3483.0632
119092,HDFC Money Market Fund - Growth Option - Direct Plan,20-08-2017,3482.474
119092,HDFC Money Market Fund - Growth Option - Direct Plan,18-08-2017,3481.282
119092,HDFC Money Market Fund - Growth Option - Direct Plan,17-08-2017,3480.6885
119092,HDFC Money Market Fund - Growth Option - Direct Plan,16-08-2017,3480.0686
119092,HDFC Money Market Fund - Growth Option - Direct Plan,15-08-2017,3479.4988
119092,HDFC Money Market Fund - Growth Option - Direct Plan,14-08-2017,3478.9038
119092,HDFC Money Market Fund - Growth Option - Direct Plan,13-08-2017,3478.302
119092,HDFC Money Market Fund - Growth Option - Direct Plan,11-08-2017,3477.115
119092,HDFC Money Market Fund - Growth Option - Direct Plan,10-08-2017,3476.5117
119092,HDFC Money Market Fund - Growth Option - Direct Plan,09-08-2017,3475.9185
119092,HDFC Money Market Fund - Growth Option - Direct Plan,08-08-2017,3475.3098
119092,HDFC Money Market Fund - Growth Option - Direct Plan,07-08-2017,3474.7114
119092,HDFC Money Market Fund - Growth Option - Direct Plan,06-08-2017,3474.1128
119092,HDFC Money Market Fund - Growth Option - Direct Plan,04-08-2017,3472.9165
119092,HDFC Money Market Fund - Growth Option - Direct Plan,03-08-2017,3472.3171
119092,HDFC Money Market Fund - Growth Option - Direct Plan,02-08-2017,3471.702
119092,HDFC Money Market Fund - Growth Option - Direct Plan,01-08-2017,3471.0974
119092,HDFC Money Market Fund - Growth Option - Direct Plan,31-07-2017,3470.5093
119092,HDFC Money Market Fund - Growth Option - Direct Plan,30-07-2017,3469.9106
119092,HDFC Money Market Fund - Growth Option - Direct Plan,28-07-2017,3468.7046
119092,HDFC Money Market Fund - Growth Option - Direct Plan,27-07-2017,3468.107
119092,HDFC Money Market Fund - Growth Option - Direct Plan,26-07-2017,3467.5183
119092,HDFC Money Market Fund - Growth Option - Direct Plan,25-07-2017,3466.8882
119092,HDFC Money Market Fund - Growth Option - Direct Plan,24-07-2017,3466.2927
119092,HDFC Money Market Fund - Growth Option - Direct Plan,23-07-2017,3465.6748
119092,HDFC Money Market Fund - Growth Option - Direct Plan,21-07-2017,3464.4634
119092,HDFC Money Market Fund - Growth Option - Direct Plan,20-07-2017,3463.8271
119092,HDFC Money Market Fund - Growth Option - Direct Plan,19-07-2017,3463.2173
119092,HDFC Money Market Fund - Growth Option - Direct Plan,18-07-2017,3462.5698
119092,HDFC Money Market Fund - Growth Option - Direct Plan,17-07-2017,3461.952
119092,HDFC Money Market Fund - Growth Option - Direct Plan,16-07-2017,3461.3384
119092,HDFC Money Market Fund - Growth Option - Direct Plan,14-07-2017,3460.1392
119092,HDFC Money Market Fund - Growth Option - Direct Plan,13-07-2017,3459.52
119092,HDFC Money Market Fund - Growth Option - Direct Plan,12-07-2017,3458.8728
119092,HDFC Money Market Fund - Growth Option - Direct Plan,11-07-2017,3458.2368
119092,HDFC Money Market Fund - Growth Option - Direct Plan,10-07-2017,3457.6328
119092,HDFC Money Market Fund - Growth Option - Direct Plan,09-07-2017,3456.9856
119092,HDFC Money Market Fund - Growth Option - Direct Plan,07-07-2017,3455.781
119092,HDFC Money Market Fund - Growth Option - Direct Plan,06-07-2017,3455.1128
119092,HDFC Money Market Fund - Growth Option - Direct Plan,05-07-2017,3454.4817
119092,HDFC Money Market Fund - Growth Option - Direct Plan,04-07-2017,3453.8591
119092,HDFC Money Market Fund - Growth Option - Direct Plan,03-07-2017,3453.207
119092,HDFC Money Market Fund - Growth Option - Direct Plan,02-07-2017,3452.5884
119092,HDFC Money Market Fund - Growth Option - Direct Plan,30-06-2017,3451.246
119092,HDFC Money Market Fund - Growth Option - Direct Plan,29-06-2017,3450.5747
119092,HDFC Money Market Fund - Growth Option - Direct Plan,28-06-2017,3449.9968
119092,HDFC Money Market Fund - Growth Option - Direct Plan,27-06-2017,3449.4114
119092,HDFC Money Market Fund - Growth Option - Direct Plan,26-06-2017,3448.7966
119092,HDFC Money Market Fund - Growth Option - Direct Plan,23-06-2017,3446.9478
119092,HDFC Money Market Fund - Growth Option - Direct Plan,22-06-2017,3446.328
119092,HDFC Money Market Fund - Growth Option - Direct Plan,21-06-2017,3445.7205
119092,HDFC Money Market Fund - Growth Option - Direct Plan,20-06-2017,3445.115
119092,HDFC Money Market Fund - Growth Option - Direct Plan,19-06-2017,3444.5166
119092,HDFC Money Market Fund - Growth Option - Direct Plan,18-06-2017,3443.908
119092,HDFC Money Market Fund - Growth Option - Direct Plan,16-06-2017,3442.7068
119092,HDFC Money Market Fund - Growth Option - Direct Plan,15-06-2017,3442.1104
119092,HDFC Money Market Fund - Growth Option - Direct Plan,14-06-2017,3441.503
119092,HDFC Money Market Fund - Growth Option - Direct Plan,13-06-2017,3440.9014
119092,HDFC Money Market Fund - Growth Option - Direct Plan,12-06-2017,3440.2725
119092,HDFC Money Market Fund - Growth Option - Direct Plan,11-06-2017,3439.6816
119092,HDFC Money Market Fund - Growth Option - Direct Plan,09-06-2017,3438.4636
119092,HDFC Money Market Fund - Growth Option - Direct Plan,08-06-2017,3437.8296
119092,HDFC Money Market Fund - Growth Option - Direct Plan,07-06-2017,3437.218
119092,HDFC Money Market Fund - Growth Option - Direct Plan,06-06-2017,3436.5894
119092,HDFC Money Market Fund - Growth Option - Direct Plan,05-06-2017,3436.0054
119092,HDFC Money Market Fund - Growth Option - Direct Plan,04-06-2017,3435.3928
119092,HDFC Money Market Fund - Growth Option - Direct Plan,02-06-2017,3434.1943
119092,HDFC Money Market Fund - Growth Option - Direct Plan,01-06-2017,3433.557
119092,HDFC Money Market Fund - Growth Option - Direct Plan,31-05-2017,3432.9463
119092,HDFC Money Market Fund - Growth Option - Direct Plan,30-05-2017,3432.3464
119092,HDFC Money Market Fund - Growth Option - Direct Plan,29-05-2017,3431.7449
119092,HDFC Money Market Fund - Growth Option - Direct Plan,28-05-2017,3431.1416
119092,HDFC Money Market Fund - Growth Option - Direct Plan,26-05-2017,3429.9236
119092,HDFC Money Market Fund - Growth Option - Direct Plan,25-05-2017,3429.308
119092,HDFC Money Market Fund - Growth Option - Direct Plan,24-05-2017,3428.6965
119092,HDFC Money Market Fund - Growth Option - Direct Plan,23-05-2017,3428.085
119092,HDFC Money Market Fund - Growth Option - Direct Plan,22-05-2017,3427.4639
119092,HDFC Money Market Fund - Growth Option - Direct Plan,21-05-2017,3426.8535
119092,HDFC Money Market Fund - Growth Option - Direct Plan,19-05-2017,3425.6616
119092,HDFC Money Market Fund - Growth Option - Direct Plan,18-05-2017,3425.0537
119092,HDFC Money Market Fund - Growth Option - Direct Plan,17-05-2017,3424.445
119092,HDFC Money Market Fund - Growth Option - Direct Plan,16-05-2017,3423.8347
119092,HDFC Money Market Fund - Growth Option - Direct Plan,15-05-2017,3423.2163
119092,HDFC Money Market Fund - Growth Option - Direct Plan,14-05-2017,3422.6104
119092,HDFC Money Market Fund - Growth Option - Direct Plan,12-05-2017,3421.3997
119092,HDFC Money Market Fund - Growth Option - Direct Plan,11-05-2017,3420.811
119092,HDFC Money Market Fund - Growth Option - Direct Plan,10-05-2017,3420.1978
119092,HDFC Money Market Fund - Growth Option - Direct Plan,09-05-2017,3419.6045
119092,HDFC Money Market Fund - Growth Option - Direct Plan,08-05-2017,3419.0012
119092,HDFC Money Market Fund - Growth Option - Direct Plan,07-05-2017,3418.3994
119092,HDFC Money Market Fund - Growth Option - Direct Plan,05-05-2017,3417.1956
119092,HDFC Money Market Fund - Growth Option - Direct Plan,04-05-2017,3416.5908
119092,HDFC Money Market Fund - Growth Option - Direct Plan,03-05-2017,3415.9934
119092,HDFC Money Market Fund - Growth Option - Direct Plan,02-05-2017,3415.3901
119092,HDFC Money Market Fund - Growth Option - Direct Plan,01-05-2017,3414.787
119092,HDFC Money Market Fund - Growth Option - Direct Plan,28-04-2017,3412.9482
119092,HDFC Money Market Fund - Growth Option - Direct Plan,27-04-2017,3412.3376
119092,HDFC Money Market Fund - Growth Option - Direct Plan,26-04-2017,3411.7395
119092,HDFC Money Market Fund - Growth Option - Direct Plan,25-04-2017,3411.1643
119092,HDFC Money Market Fund - Growth Option - Direct Plan,24-04-2017,3410.5637
119092,HDFC Money Market Fund - Growth Option - Direct Plan,23-04-2017,3409.9717
119092,HDFC Money Market Fund - Growth Option - Direct Plan,21-04-2017,3408.7566
119092,HDFC Money Market Fund - Growth Option - Direct Plan,20-04-2017,3408.1667
119092,HDFC Money Market Fund - Growth Option - Direct Plan,19-04-2017,3407.5715
119092,HDFC Money Market Fund - Growth Option - Direct Plan,18-04-2017,3406.975
119092,HDFC Money Market Fund - Growth Option - Direct Plan,17-04-2017,3406.3728
119092,HDFC Money Market Fund - Growth Option - Direct Plan,16-04-2017,3405.776
119092,HDFC Money Market Fund - Growth Option - Direct Plan,13-04-2017,3403.8667
119092,HDFC Money Market Fund - Growth Option - Direct Plan,12-04-2017,3403.3108
119092,HDFC Money Market Fund - Growth Option - Direct Plan,11-04-2017,3402.6946
119092,HDFC Money Market Fund - Growth Option - Direct Plan,10-04-2017,3402.0715
119092,HDFC Money Market Fund - Growth Option - Direct Plan,09-04-2017,3401.451
119092,HDFC Money Market Fund - Growth Option - Direct Plan,07-04-2017,3400.28
119092,HDFC Money Market Fund - Growth Option - Direct Plan,06-04-2017,3399.6978
119092,HDFC Money Market Fund - Growth Option - Direct Plan,05-04-2017,3399.1106
119092,HDFC Money Market Fund - Growth Option - Direct Plan,04-04-2017,3398.5122
119092,HDFC Money Market Fund - Growth Option - Direct Plan,03-04-2017,3397.9287
119092,HDFC Money Market Fund - Growth Option - Direct Plan,02-04-2017,3397.3562
119092,HDFC Money Market Fund - Growth Option - Direct Plan,31-03-2017,3395.8472
119092,HDFC Money Market Fund - Growth Option - Direct Plan,30-03-2017,3394.8801
119092,HDFC Money Market Fund - Growth Option - Direct Plan,29-03-2017,3394.2783
119092,HDFC Money Market Fund - Growth Option - Direct Plan,28-03-2017,3393.6616
119092,HDFC Money Market Fund - Growth Option - Direct Plan,27-03-2017,3393.074
119092,HDFC Money Market Fund - Growth Option - Direct Plan,26-03-2017,3392.4824
119092,HDFC Money Market Fund - Growth Option - Direct Plan,24-03-2017,3391.2273
119092,HDFC Money Market Fund - Growth Option - Direct Plan,23-03-2017,3390.6252
119092,HDFC Money Market Fund - Growth Option - Direct Plan,22-03-2017,3390.0156
119092,HDFC Money Market Fund - Growth Option - Direct Plan,21-03-2017,3389.3606
119092,HDFC Money Market Fund - Growth Option - Direct Plan,20-03-2017,3388.6912
119092,HDFC Money Market Fund - Growth Option - Direct Plan,19-03-2017,3388.0525
119092,HDFC Money Market Fund - Growth Option - Direct Plan,17-03-2017,3386.6985
119092,HDFC Money Market Fund - Growth Option - Direct Plan,16-03-2017,3386.1096
119092,HDFC Money Market Fund - Growth Option - Direct Plan,15-03-2017,3385.499
119092,HDFC Money Market Fund - Growth Option - Direct Plan,14-03-2017,3384.8696
